Title,Link,Content,Public_Time,Source
截至6月8日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202206/f4e62b997fd54931a65a462d096fe182.shtml,"6月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例70例。其中境外输入病例17例（福建4例，广东4例，云南3例，广西2例，北京1例，黑龙江1例，重庆1例，四川1例）；本土病例53例（内蒙古37例，辽宁11例，上海4例，北京1例），含10例由无症状感染者转为确诊病例（辽宁9例，北京1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例145例，其中境外输入病例21例，本土病例124例（上海78例，北京26例，河南7例，四川7例，天津4例，吉林1例，广东1例），解除医学观察的密切接触者8033人，重症病例较前一日减少6例。
境外输入现有确诊病例191例（无重症病例），无现有疑似病例。累计确诊病例18834例，累计治愈出院病例18643例，无死亡病例。
截至6月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例906例（其中重症病例33例），累计治愈出院病例218403例，累计死亡病例5226例，累计报告确诊病例224535例，无现有疑似病例。累计追踪到密切接触者4139921人，尚在医学观察的密切接触者111365人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者170例，其中境外输入59例，本土111例（内蒙古93例，吉林5例，上海5例，辽宁3例，福建2例，河南1例，广西1例，云南1例）。
当日解除医学观察的无症状感染者680例，其中境外输入74例，本土606例（上海525例，四川20例，浙江19例，河南11例，辽宁8例，山东8例，天津5例，北京3例，吉林3例，江苏2例，江西1例，云南1例）；当日转为确诊病例10例（无境外输入）；尚在医学观察的无症状感染者3505例（境外输入460例）。
累计收到港澳台地区通报确诊病例2953991例。其中，香港特别行政区332967例（出院62644例，死亡9389例），澳门特别行政区83例（出院82例），台湾地区2620941例（出院13742例，死亡3373例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-06-09,卫生应急办公室
截至6月30日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202207/7985228bb80d459eaad2744fd99fbb60.shtml,"6月30日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例37例。其中境外输入病例25例（福建7例，上海4例，陕西3例，天津2例，浙江2例，山东2例，广东2例，四川2例，重庆1例），含3例由无症状感染者转为确诊病例（浙江2例，广东1例）；本土病例12例（安徽9例，山东2例，江苏1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例43例，其中境外输入病例20例，本土病例23例（内蒙古15例，北京5例，上海2例，辽宁1例），解除医学观察的密切接触者15111人，重症病例较前一日减少1例。
境外输入现有确诊病例303例（无重症病例），无现有疑似病例。累计确诊病例19391例，累计治愈出院病例19088例，无死亡病例。
截至6月30日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例426例（无重症病例），累计治愈出院病例220023例，累计死亡病例5226例，累计报告确诊病例225675例，无现有疑似病例。累计追踪到密切接触者4269622人，尚在医学观察的密切接触者70287人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者208例，其中境外输入57例，本土151例（安徽98例，江苏25例，山东11例，辽宁7例，天津2例，浙江2例，湖北2例，广东2例，江西1例，四川1例）。
当日解除医学观察的无症状感染者150例，其中境外输入70例，本土80例（浙江48例，内蒙古12例，北京5例，辽宁4例，上海3例，吉林2例，福建2例，广西2例，云南2例）；当日转为确诊病例3例（均为境外输入）；尚在医学观察的无症状感染者887例（境外输入451例）。
累计收到港澳台地区通报确诊病例4105612例。其中，香港特别行政区338065例（出院63964例，死亡9401例），澳门特别行政区264例（出院83例），台湾地区3767283例（出院13742例，死亡6651例）。
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-07-01,卫生应急办公室
截至7月26日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202207/73740a0c7ffc4b01a1e13d9bc92489d9.shtml,"7月26日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例120例。其中境外输入病例41例（广东18例，福建10例，上海7例，四川2例，天津1例，辽宁1例，山东1例，陕西1例），含4例由无症状感染者转为确诊病例（四川2例，天津1例，广东1例）；本土病例79例（广西33例，四川19例，甘肃15例，广东3例，重庆3例，上海2例，江西2例，山东1例，河南1例），含51例由无症状感染者转为确诊病例（广西20例，四川15例，甘肃12例，广东2例，重庆2例）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例130例，其中境外输入病例37例，本土病例93例（甘肃37例，广东13例，广西12例，安徽9例，海南6例，上海5例，福建3例，江西3例，天津1例，内蒙古1例，江苏1例，浙江1例，贵州1例），解除医学观察的密切接触者10283人，重症病例较前一日增加1例。
境外输入现有确诊病例536例（无重症病例），现有疑似病例1例。累计确诊病例20500例，累计治愈出院病例19964例，无死亡病例。
截至7月26日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1796例（其中重症病例23例），累计治愈出院病例222044例，累计死亡病例5226例，累计报告确诊病例229066例，现有疑似病例1例。累计追踪到密切接触者4593141人，尚在医学观察的密切接触者122482人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者583例，其中境外输入58例，本土525例（广西236例，甘肃219例，山东20例，上海14例，四川9例，河南7例，江西5例，湖北4例，广东4例，安徽2例，云南2例，天津1例，江苏1例，浙江1例）。
当日解除医学观察的无症状感染者303例，其中境外输入30例，本土273例（安徽72例，甘肃59例，河南33例，山东24例，上海20例，广西20例，广东13例，江苏11例，福建8例，江西8例，浙江2例，天津1例，海南1例，青海1例）；当日转为确诊病例55例（境外输入4例）；尚在医学观察的无症状感染者7197例（境外输入522例）。
累计收到港澳台地区通报确诊病例4825474例。其中，香港特别行政区351931例（出院66894例，死亡9478例），澳门特别行政区788例（出院520例，死亡6例），台湾地区4472755例（出院13742例，死亡8686例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-07-27,卫生应急办公室
截至8月5日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202208/96e52442c6e247c689dde3cec5c098d9.shtml,"8月5日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例361例。其中境外输入病例51例（福建11例，广东11例，上海8例，云南6例，北京5例，四川4例，天津1例，辽宁1例，黑龙江1例，江苏1例，山东1例，湖南1例），含4例由无症状感染者转为确诊病例（天津1例，湖南1例，广东1例，四川1例）；本土病例310例（海南262例，内蒙古22例，广东11例，浙江7例，广西4例，重庆3例，四川1例），含17例由无症状感染者转为确诊病例（浙江7例，海南7例，重庆2例，广西1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例212例，其中境外输入病例63例，本土病例149例（广西90例，甘肃28例，广东18例，上海6例，四川5例，河南1例，重庆1例），解除医学观察的密切接触者14856人，重症病例与前一日持平。
境外输入现有确诊病例599例（其中重症病例1例），无现有疑似病例。累计确诊病例21019例，累计治愈出院病例20420例，无死亡病例。
截至8月5日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1772例（其中重症病例1例），累计治愈出院病例223498例，累计死亡病例5226例，累计报告确诊病例230496例，无现有疑似病例。累计追踪到密切接触者4711419人，尚在医学观察的密切接触者96867人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者343例，其中境外输入68例，本土275例（浙江95例，海南46例，新疆42例，河南28例，广西27例，河北8例，山东7例，兵团6例，内蒙古4例，吉林2例，安徽2例，广东2例，重庆2例，甘肃2例，天津1例，贵州1例）。
当日解除医学观察的无症状感染者688例，其中境外输入49例，本土639例（广西415例，甘肃165例，广东16例，上海12例，河南11例，安徽7例，天津4例，江西3例，江苏2例，四川2例，辽宁1例，云南1例）；当日转为确诊病例21例（境外输入4例）；尚在医学观察的无症状感染者5238例（境外输入647例）。
累计收到港澳台地区通报确诊病例5057130例。其中，香港特别行政区359370例（出院68618例，死亡9531例），澳门特别行政区791例（出院777例，死亡6例），台湾地区4696969例（出院13742例，死亡9136例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-08-06,卫生应急办公室
截至8月13日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202208/26e44b083543489295b8c7292da4becb.shtml,"8月13日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例684例。其中境外输入病例61例（北京15例，广东13例，福建11例，上海8例，山东4例，四川4例，陕西3例，内蒙古2例，吉林1例），含4例由无症状感染者转为确诊病例（北京1例，广东1例，四川1例，陕西1例）；本土病例623例（海南494例，西藏59例，浙江24例，广东14例，江西10例，内蒙古6例，四川4例，福建3例，重庆3例，新疆2例，湖北1例，广西1例，陕西1例，青海1例），含31例由无症状感染者转为确诊病例（浙江21例，海南3例，广东2例，新疆2例，内蒙古1例，广西1例，重庆1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例120例，其中境外输入病例57例，本土病例63例（四川25例，海南11例，内蒙古8例，广西8例，甘肃6例，山东2例，广东2例，福建1例），解除医学观察的密切接触者9685人，重症病例与前一日持平。
境外输入现有确诊病例652例（其中重症病例2例），无现有疑似病例。累计确诊病例21502例，累计治愈出院病例20850例，无死亡病例。
截至8月13日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例5232例（其中重症病例8例），累计治愈出院病例224443例，累计死亡病例5226例，累计报告确诊病例234901例，无现有疑似病例。累计追踪到密切接触者4878193人，尚在医学观察的密切接触者173999人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者1920例，其中境外输入76例，本土1844例（海南846例，西藏443例，新疆396例，兵团54例，浙江42例，江西39例，上海5例，青海4例，河北3例，湖北3例，内蒙古2例，广西2例，福建1例，广东1例，重庆1例，四川1例，甘肃1例）。
当日解除医学观察的无症状感染者230例，其中境外输入65例，本土165例（广西39例，甘肃33例，山东28例，浙江17例，河南14例，四川10例，新疆7例，内蒙古5例，上海2例，安徽2例，云南2例，兵团2例，天津1例，广东1例，海南1例，西藏1例）；当日转为确诊病例35例（境外输入4例）；尚在医学观察的无症状感染者9719例（境外输入716例）。
累计收到港澳台地区通报确诊病例5233718例。其中，香港特别行政区365161例（出院70148例，死亡9562例），澳门特别行政区791例（出院785例，死亡6例），台湾地区4867766例（出院13742例，死亡9413例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-08-14,卫生应急办公室
截至8月22日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202208/f6633b22f4b046c585a28ec868955088.shtml,"8月22日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例382例。其中境外输入病例74例（天津21例，广东17例，上海12例，福建5例，北京3例，黑龙江3例，四川3例，云南3例，辽宁2例，山东2例，浙江1例，湖北1例，重庆1例），含10例由无症状感染者转为确诊病例（广东4例，山东2例，北京1例，天津1例，浙江1例，四川1例）；本土病例308例（海南205例，西藏27例，重庆23例，陕西13例，广东7例，四川6例，福建4例，新疆4例，河南3例，湖北3例，山西2例，内蒙古2例，湖南2例，云南2例，青海2例，上海1例，浙江1例，江西1例），含65例由无症状感染者转为确诊病例（海南49例，西藏5例，四川3例，广东2例，陕西2例，新疆2例，内蒙古1例，青海1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例574例，其中境外输入病例61例，本土病例513例（海南448例，广东13例，浙江10例，四川10例，西藏9例，广西5例，重庆4例，陕西4例，新疆4例，内蒙古3例，河北1例，福建1例，青海1例），解除医学观察的密切接触者27998人，重症病例较前一日减少4例。
境外输入现有确诊病例712例（无重症病例），无现有疑似病例。累计确诊病例22075例，累计治愈出院病例21363例，无死亡病例。
截至8月22日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例8391例（其中重症病例35例），累计治愈出院病例226616例，累计死亡病例5226例，累计报告确诊病例240233例，无现有疑似病例。累计追踪到密切接触者5099152人，尚在医学观察的密切接触者220686人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者1513例，其中境外输入73例，本土1440例（海南520例，西藏518例，新疆173例，陕西77例，青海54例，甘肃23例，河南11例，安徽8例，湖北8例，重庆8例，江西7例，四川7例，黑龙江5例，广西5例，兵团5例，上海3例，辽宁2例，山西1例，内蒙古1例，吉林1例，浙江1例，广东1例，贵州1例）。
当日解除医学观察的无症状感染者840例，其中境外输入88例，本土752例（海南369例，新疆144例，兵团58例，浙江44例，西藏40例，广西31例，江西13例，山东12例，甘肃11例，河北6例，湖北6例，上海4例，内蒙古3例，广东3例，四川3例，重庆2例，福建1例，陕西1例，青海1例）；当日转为确诊病例75例（境外输入10例）；尚在医学观察的无症状感染者22161例（境外输入747例）。
累计收到港澳台地区通报确诊病例5435036例。其中，香港特别行政区374065例（出院72109例，死亡9610例），澳门特别行政区793例（出院785例，死亡6例），台湾地区5060178例（出院13742例，死亡9657例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-08-23,卫生应急办公室
截至8月28日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202208/353b9c28b55a42e69897b09962bc4219.shtml,"8月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例352例。其中境外输入病例51例（广东12例，上海8例，四川8例，黑龙江6例，福建6例，天津5例，陕西2例，北京1例，辽宁1例，山东1例，云南1例），含2例由无症状感染者转为确诊病例（均在广东）；本土病例301例（四川161例，海南34例，西藏24例，河南14例，黑龙江11例，广东10例，重庆10例，新疆8例，陕西6例，湖南5例，天津4例，河北3例，辽宁3例，山西2例，甘肃2例，北京1例，江苏1例，福建1例，山东1例），含34例由无症状感染者转为确诊病例（四川13例，海南12例，新疆4例，江苏1例，广东1例，重庆1例，西藏1例，陕西1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例636例，其中境外输入病例72例，本土病例564例（海南467例，西藏24例，广东15例，陕西15例，新疆12例，重庆7例，北京5例，福建5例，浙江4例，广西3例，四川3例，青海3例，山西1例），解除医学观察的密切接触者20015人，重症病例较前一日增加2例。
境外输入现有确诊病例547例（无重症病例），无现有疑似病例。累计确诊病例22352例，累计治愈出院病例21805例，无死亡病例。
截至8月28日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例6648例（其中重症病例33例），累计治愈出院病例230433例，累计死亡病例5226例，累计报告确诊病例242307例，无现有疑似病例。累计追踪到密切接触者5250599人，尚在医学观察的密切接触者213002人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者1344例，其中境外输入89例，本土1255例（西藏570例，海南98例，四川87例，河南84例，青海79例，新疆48例，河北42例，黑龙江33例，江西32例，甘肃28例，天津27例，湖北27例，辽宁25例，陕西20例，重庆18例，山东9例，广西8例，江苏6例，山西5例，内蒙古3例，广东3例，云南2例，安徽1例）。
当日解除医学观察的无症状感染者1298例，其中境外输入102例，本土1196例（海南651例，新疆379例，江西31例，西藏18例，陕西18例，青海18例，兵团16例，浙江15例，湖北11例，广西7例，山东5例，重庆5例，广东4例，河北3例，上海3例，江苏3例，内蒙古2例，黑龙江2例，河南2例，四川1例，甘肃1例，宁夏1例）；当日转为确诊病例36例（境外输入2例）；尚在医学观察的无症状感染者22062例（境外输入736例）。
累计收到港澳台地区通报确诊病例5604020例。其中，香港特别行政区381642例（出院73831例，死亡9664例），澳门特别行政区793例（出院785例，死亡6例），台湾地区5221585例（出院13742例，死亡9844例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2022-08-29,卫生应急办公室
截至2月27日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202002/d5e15557ee534fcbb5aaa9301ea5235f.shtml,"2月27日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例327例，新增死亡病例44例（湖北41例，北京2例，新疆生产建设兵团1例），新增疑似病例452例。
　　当日新增治愈出院病例3622例，解除医学观察的密切接触者10525人，重症病例减少394例。
　　截至2月27日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例39919例（其中重症病例7952例），累计治愈出院病例36117例，累计死亡病例2788例，累计报告确诊病例78824例，现有疑似病例2308例。累计追踪到密切接触者656054人，尚在医学观察的密切接触者65225人。
　　湖北新增确诊病例318例（武汉313例），新增治愈出院病例3203例（武汉2498例），新增死亡病例41例（武汉28例），现有确诊病例36829例（武汉30179例），其中重症病例7633例（武汉6775例）。累计治愈出院病例26403例（武汉15826例），累计死亡病例2682例（武汉2132例），累计确诊病例65914例（武汉48137例）。新增疑似病例332例（武汉295例），现有疑似病例1989例（武汉1488例）。
　　累计收到港澳台地区通报确诊病例135例：香港特别行政区93例（出院26例，死亡2例），澳门特别行政区10例（出院8例），台湾地区32例(出院6例，死亡1例)。

 
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-02-28,卫生应急办公室
截至2月27日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202102/297ade2205794aa6be9048d1a8f7e5c2.shtml,"2月27日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例6例，均为境外输入病例（福建2例，云南2例，天津1例，广东1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例18例，解除医学观察的密切接触者358人，重症病例与前一日持平。
境外输入现有确诊病例162例（无重症病例），现有疑似病例3例。累计确诊病例4990例，累计治愈出院病例4828例，无死亡病例。
截至2月27日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例218例（其中重症病例1例），累计治愈出院病例85039例，累计死亡病例4636例，累计报告确诊病例89893例，现有疑似病例3例。累计追踪到密切接触者978249人，尚在医学观察的密切接触者4294人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者6例（均为境外输入）；当日无转为确诊病例；当日解除医学观察7例（境外输入5例）；尚在医学观察无症状感染者257例（境外输入249例）。
累计收到港澳台地区通报确诊病例11985例。其中，香港特别行政区10983例（出院10519例，死亡198例），澳门特别行政区48例（出院47例），台湾地区954例（出院917例，死亡9例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-02-28,卫生应急办公室
截至2月28日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202002/4ef8b5221b4d4740bda3145ac37e68ed.shtml,"2月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例427例，新增死亡病例47例（湖北45例，北京1例，河南1例），新增疑似病例248例。
　　当日新增治愈出院病例2885例，解除医学观察的密切接触者10193人，重症病例减少288例。
　　截至2月28日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例37414例（其中重症病例7664例），累计治愈出院病例39002例，累计死亡病例2835例，累计报告确诊病例79251例，现有疑似病例1418例。累计追踪到密切接触者658587人，尚在医学观察的密切接触者58233人。
　　湖北新增确诊病例423例（武汉420例），新增治愈出院病例2492例（武汉1726例），新增死亡病例45例（武汉37例），现有确诊病例34715例（武汉28836例），其中重症病例7370例（武汉6585例）。累计治愈出院病例28895例（武汉17552例），累计死亡病例2727例（武汉2169例），累计确诊病例66337例（武汉48557例）。新增疑似病例159例（武汉114例），现有疑似病例1171例（武汉788例）。
　　累计收到港澳台地区通报确诊病例138例：香港特别行政区94例（出院30例，死亡2例），澳门特别行政区10例（出院8例），台湾地区34例(出院9例，死亡1例)。

 
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-02-29,卫生应急办公室
截至2月28日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202103/4c1de94e65384f28ad4e39cb4efc248d.shtml,"2月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例19例，均为境外输入病例（四川9例，广东6例，北京2例，上海2例）；无新增死亡病例；无新增疑似病例。
当日新增治愈出院病例27例，解除医学观察的密切接触者166人，重症病例与前一日持平。
境外输入现有确诊病例171例（无重症病例），现有疑似病例1例。累计确诊病例5009例，累计治愈出院病例4838例，无死亡病例。
截至2月28日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例210例（其中重症病例1例），累计治愈出院病例85066例，累计死亡病例4636例，累计报告确诊病例89912例，现有疑似病例1例。累计追踪到密切接触者978836人，尚在医学观察的密切接触者4715人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例（均为境外输入）；当日转为确诊病例1例（为境外输入）；当日解除医学观察15例（境外输入12例）；尚在医学观察无症状感染者254例（境外输入249例）。
累计收到港澳台地区通报确诊病例12008例。其中，香港特别行政区11005例（出院10536例，死亡199例），澳门特别行政区48例（出院47例），台湾地区955例（出院919例，死亡9例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-03-01,卫生应急办公室
截至4月29日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202004/ce78f5575e0d4ef0b4543eb072acebc3.shtml,"4月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例4例，均为境外输入病例；无新增死亡病例；新增疑似病例3例，均为境外输入疑似病例（均在上海）。
　　当日新增治愈出院病例32例，解除医学观察的密切接触者708人，重症病例减少9例。
　　境外输入现有确诊病例525例（含重症病例13例），现有疑似病例7例。累计确诊病例1664例，累计治愈出院病例1139例，无死亡病例。
　　截至4月29日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例619例（其中重症病例41例），累计治愈出院病例77610例，累计死亡病例4633例，累计报告确诊病例82862例，现有疑似病例10例。累计追踪到密切接触者732369人，尚在医学观察的密切接触者8032人。
　　湖北无新增确诊病例，无新增治愈出院病例，无新增死亡病例，无现有确诊病例，无重症病例。累计治愈出院病例63616例（武汉46464例），累计死亡病例4512例（武汉3869例），累计确诊病例68128例（武汉50333例）。无新增疑似病例，无现有疑似病例。
　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者33例，其中境外输入无症状感染者2例；当日无转为确诊病例；当日解除医学观察28例（境外输入6例）；尚在医学观察无症状感染者998例（境外输入127例）。
　　累计收到港澳台地区通报确诊病例1511例。其中，香港特别行政区1037例（出院830例，死亡4例），澳门特别行政区45例（出院34例），台湾地区429例（出院311例，死亡6例）。

 
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-04-30,卫生应急办公室
截至4月29日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202104/80fb5915f82049f4abf53293804382a2.shtml,"4月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例13例，均为境外输入病例（上海7例，广东2例，山西1例，江苏1例，福建1例，海南1例）；无新增死亡病例；新增疑似病例3例，均为境外输入病例（上海2例，内蒙古1例）。
当日新增治愈出院病例9例，解除医学观察的密切接触者413人，重症病例与前一日持平。
境外输入现有确诊病例287例（其中重症病例3例），现有疑似病例10例。累计确诊病例5657例，累计治愈出院病例5370例，无死亡病例。
截至4月29日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例328例（其中重症病例3例），累计治愈出院病例85691例，累计死亡病例4636例，累计报告确诊病例90655例，现有疑似病例10例。累计追踪到密切接触者1007605人，尚在医学观察的密切接触者6602人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者19例（均为境外输入）；当日转为确诊病例1例（为境外输入）；当日解除医学观察23例（境外输入21例）；尚在医学观察的无症状感染者324例（境外输入315例）。
累计收到港澳台地区通报确诊病例12940例。其中，香港特别行政区11770例（出院11404例，死亡209例），澳门特别行政区49例（出院49例），台湾地区1121例（出院1051例，死亡12例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-04-30,卫生应急办公室
截至6月8日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202006/640d0ebbd3d14ea5aeafc1cdb1529971.shtml,"6月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例3例，均为境外输入病例（广东2例，四川1例）；无新增死亡病例；无新增疑似病例。
　　当日新增治愈出院病例10例，解除医学观察的密切接触者396人，重症病例与前一日持平。
　　境外输入现有确诊病例57例（无重症病例），现有疑似病例1例。累计确诊病例1783例，累计治愈出院病例1726例，无死亡病例。
　　截至6月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例58例（无重症病例），累计治愈出院病例78351例，累计死亡病例4634例，累计报告确诊病例83043例，现有疑似病例1例。累计追踪到密切接触者747232人，尚在医学观察的密切接触者2971人。
　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者21例（境外输入2例）；当日转为确诊病例1例（境外输入1例）；当日解除医学观察47例（境外输入2例）；尚在医学观察无症状感染者174例（境外输入43例）。
　　累计收到港澳台地区通报确诊病例1595例。其中，香港特别行政区1107例（出院1049例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院430例，死亡7例）。

 
 
（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2020-06-09,卫生应急办公室
截至6月8日24时新型冠状病毒肺炎疫情最新情况,http://www.nhc.gov.cn/yjb/s7860/202106/4bb1883c57044deeb1b45f5875302c9c.shtml,"6月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例16例，其中境外输入病例8例（北京2例，上海2例，四川2例，福建1例，广东1例），本土病例8例（均在广东）；无新增死亡病例；新增疑似病例11例，均为境外输入病例（均在上海）。
当日新增治愈出院病例12例，解除医学观察的密切接触者604人，重症病例与前一日持平。
境外输入现有确诊病例288例（无重症病例），现有疑似病例11例。累计确诊病例6173例，累计治愈出院病例5885例，无死亡病例。
截至6月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例413例（其中重症病例10例），累计治愈出院病例86267例，累计死亡病例4636例，累计报告确诊病例91316例，现有疑似病例11例。累计追踪到密切接触者1032227人，尚在医学观察的密切接触者8987人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者9例（均为境外输入）；当日转为确诊病例2例（境外输入1例）；当日解除医学观察18例（均为境外输入）；尚在医学观察的无症状感染者361例（境外输入338例）。
累计收到港澳台地区通报确诊病例23613例。其中，香港特别行政区11868例（出院11584例，死亡210例），澳门特别行政区51例（出院51例），台湾地区11694例（出院1133例，死亡308例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）",2021-06-09,卫生应急办公室
